ProlificID,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,Age.x,Gender.x,Education,Race,Study.About,Speaker.from,From.South,From.Midwest,Kind,Friendly,Intelligent,Wealthy,Professional,Attractive,Would.Be.Friends,Happy,Relatable,Educated,I.Lived.in.South,I.Familiar.South.Speech,I.Friends.South,I.Would.Live.South,I.Like.Southerners.Talk,I.have.Southern.accent,Parents.have.accent,Colleagues.have.accent,I.imitate.accent,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_39,Q11_40,Q11_41,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q11_33,Q11_34,Q11_35,Q11_36,Q11_37,Q11_38,Q11_42,Q11_43,Q11_44,Q12_51,Q12_52,Q12_53,Q12_54,Q12_55,Q12_56,Q12_57,Q12_58,Q12_59,Q12_60,Q12_61,Q12_62,Q12_63,Q12_64,Q12_65,Q12_66,Q12_67,Q12_68,Q12_69,Q12_70,Q12_71,Q12_72,Q12_73,Q12_74,Q12_75,Q12_76,Q12_77,Q12_78,Q12_79,Q12_80,Q12_81,Q12_82,Q12_83,Q12_84,Q12_85,Q12_86,Q12_87,Q12_88,Q12_89,Q12_90,Q12_91,Q12_92,Q12_93,Q12_94,Q12_95,Q12_96,Q12_97,Q12_98,Q12_99,Q12_100,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q13.1_5,Q13.1_6,Q13.1_7,Q13.1_8,Q13.1_9,Q13.1_10,Q13.1_11,Q13.1_12,Q13.1_13,Q13.1_14,Q13.1_15,Q13.1_16,Q13.1_17,Q13.1_18,Q13.1_19,Q13.1_20,Q13.1_21,Q13.1_22,Q13.1_23,Q13.1_24,Q13.1_25,Q13.1_26,Q13.1_27,Q13.1_28,Q13.1_29,Q13.1_30,Q13.1_31,Q13.1_32,Q13.1_33,Q7,Time,IbexID,Age.y,Gender.y,Dialect,Test,Notes
5c1afa2037dd01000114f09d,43588.02222,43588.02431,IP Address,155.186.129.22,100,167,TRUE,43588.02431,R_1hTrseUu9oEhbEm,NA,NA,NA,NA,33.56370544,-84.2111969,anonymous,EN,5c1afa2037dd01000114f09d,NA,,,,Measures how fast your response is during quiet times and when I interact with a child,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,15,41,20,65,85,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
5c1b06d9a329230001ecc39c,43666.8375,43666.84583,IP Address,75.33.209.248,100,748,TRUE,43666.84583,R_3MKVnAa9khFgb4z,NA,NA,NA,NA,32.67730713,-117.047699,anonymous,EN,5c1b06d9a329230001ecc39c,25,Male,High school diploma,,To find out if people respond quicker to written or verbal directions.,America,20,50,71,76,79,80,91,70,71,62,38,76,0,85,35,5,50,0,0,4,8,2,3,4,3,4,5,4,3,4,4,2,1,3,2,4,2,4,3,2,4,5,3,4,4,4,2,4,2,3,4,5,4,4,4,3,1,2,3,4,4,3,4,3,3,2,3,3,3,4,3,2,3,3,3,2,3,4,2,2,3,1,1,2,2,3,3,4,3,3,3,2,2,2,4,4,3,2,2,1,3,3,1,1,3,4,2,3,2,2,4,2,3,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,1563667565,97c250b328b37f908610be440f2bb961,25,M,Non-Southern,M1,
5c2556cdbfe9500001af4b31,43660.89444,43660.9,IP Address,71.59.209.87,100,473,TRUE,43660.9,R_1JWLCvIrTdB9FcZ,NA,NA,NA,NA,45.54719543,-122.6417007,anonymous,EN,5c2556cdbfe9500001af4b31,24,Female,Bachelor's degree,,How people process auditory and visual information,Virginia,31,39,63,62,61,65,67,44,48,56,49,70,0,65,NA,36,39,0,0,5,20,5,5,4,4,5,2,4,4,3,5,2,3,4,4,4,4,2,3,5,4,2,3,3,4,4,4,2,3,4,5,4,3,3,3,4,3,3,3,3,5,2,4,4,4,2,3,4,3,4,4,2,2,4,3,2,4,3,2,2,3,3,3,4,2,2,3,4,2,2,2,3,2,1,1,3,3,3,2,2,3,3,3,3,3,4,2,3,3,2,4,3,2,1,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1563154093,b38470573ce4c9d02837460364e5dc68,24,F,Non-Southern,S1,
5c257b7dda51990001e2787c,43634.65833,43634.66736,IP Address,76.198.158.199,100,757,TRUE,43634.66736,R_892zZjSq8A3qRUt,NA,NA,NA,NA,33.71530151,-84.33119965,anonymous,EN,5c257b7dda51990001e2787c,23,Female,Some college,,I think the experiment was about word association.,The South probably Kentucy or Mississippi,99,0,84,84,85,50,90,50,89,60,89,89,100,100,100,23,78,61,92,77,97,5,2,4,4,4,3,5,3,2,5,3,2,4,4,2,4,4,3,4,4,1,4,2,2,3,3,1,4,3,4,3,4,3,2,2,4,3,3,4,4,1,4,3,3,3,1,3,3,3,3,2,3,1,3,3,3,3,4,2,3,3,3,1,2,3,1,3,1,3,3,4,1,2,2,1,3,1,1,2,1,2,3,2,3,4,1,2,3,2,3,2,2,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,It was very fun and I would enjoy doing another one,NA,NA,NA,NA,NA,NA,NA
5c2c6e432c45d400014a35e3,43654.86458,43654.87014,IP Address,73.0.243.86,100,504,TRUE,43654.87014,R_2R50HfMhCDkAJlZ,NA,NA,NA,NA,27.19290161,-80.21640015,anonymous,EN,5c2c6e432c45d400014a35e3,36,Male,Bachelor's degree,,To see if I can guess the words easier with text or voice,America,18,24,89,90,77,53,67,65,53,85,53,53,100,100,72,0,23,11,11,19,53,2,4,4,3,5,1,4,2,4,5,2,1,4,2,5,3,1,2,2,5,2,2,2,4,5,5,2,4,1,5,2,3,4,4,1,1,2,4,1,2,2,2,4,4,1,1,4,3,4,1,2,4,1,2,1,4,4,3,1,2,1,1,1,1,1,2,4,1,4,1,4,2,4,2,4,1,1,4,1,4,4,2,1,1,3,3,1,1,1,1,1,4,2,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1562633103,3e2c760327ffa1d0de51397b18e67206,36,M,Non-Southern,M2,
5c31783f2c45d400014b2bfb,43660.91458,43660.91944,IP Address,73.11.17.91,100,444,TRUE,43660.91944,R_33m8UGHYFQ60KpU,NA,NA,NA,NA,44.06829834,-123.0763016,anonymous,EN,5c31783f2c45d400014b2bfb,21,Female,High school diploma,,How people pronounce different words,Somewhere in the South,99,73,73,73,60,42,58,56,48,55,47,50,NA,65,NA,NA,27,NA,NA,NA,56,2,2,4,3,4,4,4,2,2,4,2,NA,5,4,4,3,4,2,5,5,5,4,2,3,4,3,2,4,3,4,5,5,4,3,2,3,2,5,4,4,5,4,3,4,NA,2,3,3,3,3,NA,3,NA,2,NA,3,4,4,2,3,1,NA,NA,2,NA,3,3,3,2,2,3,3,2,3,3,2,2,2,2,3,3,3,2,3,2,3,4,2,2,4,2,3,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,1563155812,47a66bf6251f13fcddf0d262571ee857,21,F,Non-Southern,S3,ProblematicFiles
5c3255d77bd5e20001d548d0,43660.90417,43660.91528,IP Address,173.151.216.145,100,925,TRUE,43660.91528,R_3Pze8hE0ckmrvwR,NA,NA,NA,NA,41.99690247,-88.29859924,anonymous,EN,5c3255d77bd5e20001d548d0,29,Female,Some college,,I'm not sure but I assume the speaker having an accent had something to do with it. Perhaps if we spoke or sounded differently after listening to people with accents?,the southern US,92,17,50,65,28,18,24,9,49,50,13,29,1,65,5,51,26,1,1,1,28,3,2,5,1,4,3,4,1,4,5,3,1,4,2,4,5,3,4,2,5,3,2,1,5,3,4,2,5,2,5,3,5,3,5,2,2,2,4,2,5,1,4,2,4,1,1,4,3,4,3,2,4,3,1,2,4,4,4,3,4,1,2,2,1,2,3,4,1,2,3,3,2,4,1,3,1,2,4,2,3,2,2,2,3,4,2,2,3,2,3,2,3,2,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1563154954,5f38f5e611f1c19538a2f4d1bd428785,29,F,Non-Southern,S3,
5c347cb8bef9a20001e30950,43695.67361,43695.68125,IP Address,68.119.111.79,100,665,TRUE,43695.68125,R_3FWobmyJOVK7Yic,NA,NA,NA,NA,35.34680176,-86.22000122,anonymous,EN,5c347cb8bef9a20001e30950,36,Male,Associate's degree,White,I would guess it is about geographic location and accent.,Georgia,81,31,85,76,81,52,70,85,84,84,86,83,100,100,100,51,100,67,76,90,100,5,1,5,2,5,3,5,4,3,5,4,1,5,5,5,5,5,4,4,5,2,5,2,4,5,3,2,4,3,5,3,5,4,3,3,4,2,4,4,5,4,4,5,5,3,2,4,2,3,4,1,3,3,4,3,4,4,3,4,3,3,3,4,2,3,1,4,1,2,2,3,4,3,2,4,3,2,3,2,3,3,3,3,3,4,2,2,3,2,3,3,3,4,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Interesting study -- best of luck to you!,1566159013,4ee9e58c968fdb3cf663f820ea5b1c1f,36,M,Southern,S3,
5c43f80d8bb6fd000163fad1,43642.64861,43642.65694,IP Address,69.255.202.198,100,736,TRUE,43642.65694,R_3EXoY2S7miydTcI,NA,NA,NA,NA,39.3296051,-76.73410034,anonymous,EN,5c43f80d8bb6fd000163fad1,60,Male,Graduate/advanced degree,,Whether or not tasks are completed more accurately with written or verbal instructions.,The south of the U.S.,100,NA,50,50,50,50,50,50,50,50,50,50,100,100,100,39,50,0,0,10,0,4,2,5,2,5,2,4,1,4,5,4,1,5,2,4,5,4,2,3,5,2,4,1,4,5,3,1,5,2,5,2,4,4,4,1,4,1,4,1,5,4,4,1,4,3,1,4,2,2,3,1,4,2,3,3,3,3,3,3,2,3,1,3,1,1,1,4,2,3,1,3,3,1,1,4,2,1,3,1,2,3,3,1,3,2,1,2,3,1,1,4,3,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,None,1561577526,f44a88616bdd01972c719cf2aad845b0,60,M,Southern,S2,
5c47cab451c26300012cdd41,43588.00417,43588.00625,IP Address,73.137.120.200,100,146,TRUE,43588.00625,R_4YqVJP408gdeUlb,NA,NA,NA,NA,34.07969666,-83.93280029,anonymous,EN,5c47cab451c26300012cdd41,NA,,,,If a user does better in guessing a word if the clue is being read aloud versus shown on their screen.,Somewhere in the southern United States. ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,31,3,58,8,53,12,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I hope the audio uploaded correctly. Please let me know if it did not. This was a fun experiement!,NA,NA,NA,NA,NA,NA,NA
5c4af67cdccaa800016b3192,43695.76944,43695.77569,IP Address,173.94.193.9,100,510,TRUE,43695.77569,R_2CTJmQzAZY8zKdA,NA,NA,NA,NA,36.34320068,-79.66419983,anonymous,EN,5c4af67cdccaa800016b3192,37,Male,Graduate/advanced degree,White,Ability to guess words correctly,USA,0,0,80,80,80,50,90,80,50,50,50,80,100,100,100,100,100,100,100,75,100,2,2,4,4,3,4,4,3,3,3,2,1,3,3,3,2,5,3,4,3,4,4,4,3,3,2,2,3,3,3,4,5,3,2,4,3,1,2,5,2,4,5,3,3,2,3,3,2,3,4,1,3,3,2,2,2,4,3,2,2,2,1,2,2,2,2,3,3,2,2,3,2,1,2,3,3,2,2,3,3,2,2,1,2,2,2,3,1,2,4,2,4,2,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,1566167322,338e397b332a8df99ad8f50d18c73c6f,37,M,Southern,M1,
5c5297ba1841c80001393988,43660.89375,43660.90139,IP Address,99.19.13.16,100,676,TRUE,43660.90139,R_3iQLSEaahVxNOy7,NA,NA,NA,NA,41.38439941,-81.70030212,anonymous,EN,5c5297ba1841c80001393988,25,Male,Some high school or less,,I have no clue,Washington (state),0,50,100,100,100,50,100,100,100,50,0,100,0,80,0,0,0,0,0,0,0,1,4,3,5,3,5,3,3,1,5,1,1,3,5,5,1,1,5,5,3,5,1,2,1,1,1,5,1,5,5,5,1,5,1,5,1,2,5,5,5,3,1,5,2,1,4,4,4,4,1,1,4,1,1,1,4,4,2,1,4,1,1,1,1,1,4,4,2,1,4,1,4,4,1,4,4,4,1,1,1,1,1,2,1,1,1,4,1,4,1,1,1,3,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1561599654,f3963d7f30a076cded6f4e96dc8e2c34,25,M,Non-Southern,S2,
5c5297ba1841c80001393988,43660.89375,43660.90139,IP Address,99.19.13.16,100,676,TRUE,43660.90139,R_3iQLSEaahVxNOy7,NA,NA,NA,NA,41.38439941,-81.70030212,anonymous,EN,5c5297ba1841c80001393988,25,Male,Some high school or less,,I have no clue,Washington (state),0,50,100,100,100,50,100,100,100,50,0,100,0,80,0,0,0,0,0,0,0,1,4,3,5,3,5,3,3,1,5,1,1,3,5,5,1,1,5,5,3,5,1,2,1,1,1,5,1,5,5,5,1,5,1,5,1,2,5,5,5,3,1,5,2,1,4,4,4,4,1,1,4,1,1,1,4,4,2,1,4,1,1,1,1,1,4,4,2,1,4,1,4,4,1,4,4,4,1,1,1,1,1,2,1,1,1,4,1,4,1,1,1,3,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1563154037,f3963d7f30a076cded6f4e96dc8e2c34,25,NA,Non-Southern,M1,
5c5297ba1841c80001393988,43642.90347,43642.90903,IP Address,99.19.13.16,100,488,TRUE,43642.90903,R_2R7Iu0qFzWUuyp8,NA,NA,NA,NA,41.38439941,-81.70030212,anonymous,EN,5c5297ba1841c80001393988,25,Male,Some high school or less,,To see if written or spoken explanations help people decifer small word problems.,West Virginia ,100,0,100,100,50,50,100,0,100,100,0,100,0,100,0,0,0,0,0,0,0,1,4,3,5,3,5,1,1,1,5,1,1,2,5,3,1,1,5,5,4,5,1,2,1,1,1,5,1,5,5,5,4,5,1,5,1,1,5,5,5,5,1,5,1,1,4,4,4,4,3,1,4,1,1,1,3,4,1,1,2,1,1,1,1,1,4,4,2,1,1,4,1,4,1,4,4,4,1,1,1,1,1,2,1,3,4,4,1,4,4,1,3,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,1561599654,f3963d7f30a076cded6f4e96dc8e2c34,25,M,Non-Southern,S2,
5c5297ba1841c80001393988,43642.90347,43642.90903,IP Address,99.19.13.16,100,488,TRUE,43642.90903,R_2R7Iu0qFzWUuyp8,NA,NA,NA,NA,41.38439941,-81.70030212,anonymous,EN,5c5297ba1841c80001393988,25,Male,Some high school or less,,To see if written or spoken explanations help people decifer small word problems.,West Virginia ,100,0,100,100,50,50,100,0,100,100,0,100,0,100,0,0,0,0,0,0,0,1,4,3,5,3,5,1,1,1,5,1,1,2,5,3,1,1,5,5,4,5,1,2,1,1,1,5,1,5,5,5,4,5,1,5,1,1,5,5,5,5,1,5,1,1,4,4,4,4,3,1,4,1,1,1,3,4,1,1,2,1,1,1,1,1,4,4,2,1,1,4,1,4,1,4,4,4,1,1,1,1,1,2,1,3,4,4,1,4,4,1,3,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,1563154037,f3963d7f30a076cded6f4e96dc8e2c34,25,NA,Non-Southern,M1,
5c5629c79fcbc40001dc55cc,43666.83611,43666.84306,IP Address,184.55.14.122,100,628,TRUE,43666.84306,R_3FL3paPWxWeXHW7,NA,NA,NA,NA,43.75259399,-87.97789764,anonymous,EN,5c5629c79fcbc40001dc55cc,64,Male,Bachelor's degree,,oral verse reading comprehension,england,31,69,65,65,71,41,75,45,59,45,61,63,1,59,7,6,51,1,1,1,1,4,2,4,1,4,2,4,2,5,4,4,2,4,2,5,3,4,2,2,5,2,2,1,5,4,4,2,4,2,3,2,4,4,4,2,4,2,4,2,5,2,4,2,2,2,2,3,3,2,1,1,3,2,3,3,3,1,3,3,2,3,2,3,2,4,2,3,3,2,2,3,4,4,2,3,3,2,3,2,3,3,3,2,3,2,2,3,3,2,3,4,3,4,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,to long,1563666856,261369694673c9feef9468896cc12d9c,64,M,Non-Southern,S1,ProblematicFiles
5c5a01abe5326a00018596b5,43633.92292,43633.93125,IP Address,68.63.45.46,100,742,TRUE,43633.93125,R_2scja5Lm6yTfUlG,NA,NA,NA,NA,30.41560364,-84.18699646,anonymous,EN,5c5a01abe5326a00018596b5,24,Female,Associate's degree,,It was long and a bit uncomfortable since I had to say the words aloud.,America,70,20,85,87,92,50,100,50,90,75,90,90,100,80,60,86,86,49,50,62,34,4,3,5,3,4,5,5,4,1,4,4,1,5,4,4,4,4,3,4,4,4,4,3,3,3,1,4,4,3,4,4,4,4,4,5,3,3,5,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,2,NA,3,3,2,2,3,2,1,1,1,2,3,3,1,3,1,3,2,1,3,2,1,2,2,2,3,3,1,3,1,1,4,3,3,4,3,3,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,No.,NA,NA,NA,NA,NA,NA,NA
5c6244086937550001232ae6,43696.61458,43696.625,IP Address,174.50.63.143,100,917,TRUE,43696.625,R_1ewtFNTzk92zUsq,NA,NA,NA,NA,32.5316925,-92.17680359,anonymous,EN,5c6244086937550001232ae6,33,Male,Some college,White,"To test how fast we respond to reading the clue, versus being read the clue. I messed up on one written clue, referring to a book or movie. I said, ""The word is part."" when I should have said, ""The word is plot"". As far as I know, that was the only error I made, but I do know I performed quicker when the clues were read to me.","Canada, maybe? Somewhere around Vancouver. ",0,35,95,95,95,50,95,85,95,85,90,85,100,100,100,40,40,45,100,100,100,2,1,5,5,5,5,5,1,1,5,2,1,5,5,5,2,5,1,5,5,5,3,1,1,5,3,2,5,4,5,5,5,5,2,3,2,1,5,5,5,5,3,3,5,2,3,4,3,4,4,1,4,2,2,2,4,2,4,3,3,2,1,2,1,1,3,3,3,1,3,3,1,4,4,4,2,3,2,1,4,2,2,1,4,2,1,4,3,1,4,3,3,4,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thanks for the opportunity to work this study. It was enjoyable, and as few and far between as studies come on Prolific, it was very much needed.",1566240280,07559acbfeeea4a7ce90a55716f6a05b,33,M,Southern,M1,
5c66bed0df26f300010b02e7,43695.93125,43695.95069,IP Address,69.221.213.74,100,1711,TRUE,43695.95069,R_2vbSoAzdtipdm4y,NA,NA,NA,NA,33.74079895,-84.26319885,anonymous,EN,5c66bed0df26f300010b02e7,29,Female,Some college,Black or African American,"I think the experiment is to see how I associate words when given written and verbal clues, and also speech patterns and focus.","I think her tone was neutral with a slight accent, so possibly the Midwest like Kansas.",47,73,99,83,74,50,50,50,67,58,59,55,100,87,94,50,70,64,100,50,100,4,3,4,5,5,4,4,3,4,5,3,2,5,3,5,4,4,4,4,5,3,4,3,4,5,4,1,4,4,5,4,5,5,4,2,3,1,3,3,5,5,4,4,5,3,2,4,3,4,3,3,4,3,3,2,4,3,3,2,4,3,2,3,1,1,2,3,1,2,2,3,3,2,2,2,3,1,3,2,3,2,3,3,3,4,2,3,2,2,3,3,3,2,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I cannot wait to see the results of this experiment and how it correlates to the way I answered questions.,1566181249,f473543472f6c66385f7ecf29246b2a9,29,F,Southern,S3,
5c689b4cda417c00011be4cc,43588.00694,43588.00764,IP Address,98.182.135.2,100,71,TRUE,43588.00764,R_33dpkSFSUtrJONL,NA,NA,NA,NA,36.14720154,-115.1175003,anonymous,EN,5c689b4cda417c00011be4cc,NA,,,,something about accents and HOW SLOW SOUTHERNERS TALK,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,10,9,8,25,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA
